training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,time/epoch_time,time/total_time,step
0.06162229,0.0,-48.404068,-88.012245,0.24247819,-0.39965707,6.726878,0.29671904,-48.334393,-88.04573,0.0027756186,0.0007627784252166748,2298.0117688179016,42000
0.039016686,0.0,-49.422234,-87.92018,0.0749508,-0.1928251,4.18324,0.14923573,-49.3516,-87.87213,0.001817734,0.000854724645614624,2302.285404920578,43000
0.05457886,0.0,-47.455017,-90.4236,0.33267602,-0.13824254,7.7234,0.041719742,-47.377052,-90.49793,0.0031248857,0.000828502082824707,2306.427922964096,44000
0.039512567,0.0,-49.701626,-90.836754,0.14655188,-0.04998006,3.6398816,0.22992617,-49.61827,-90.75659,0.0023391866,0.0008694783210754395,2310.775322675705,45000
0.05793037,0.0,-47.34015,-88.48139,0.4332415,-0.13149455,9.255616,0.12960899,-47.25788,-88.4899,0.002203755,0.0009034014701843262,2315.292338371277,46000
0.054511942,0.0,-50.566414,-85.045235,0.10812791,-0.16030768,3.2963583,-0.101620264,-50.491188,-84.94396,0.0031524608,0.0009214091300964356,2319.8993921279907,47000
0.05655835,0.0,-48.525703,-85.90929,0.12952824,-0.26280034,4.8038435,0.095462844,-48.45906,-85.746376,0.0032416238,0.0009328665256500245,2324.5637328624725,48000
0.063947506,0.0,-49.894493,-90.93155,0.32715324,-0.091068536,5.1594353,0.35965425,-49.827805,-90.781685,0.003052386,0.0009337308883666992,2329.2323956489563,49000
0.08266632,0.0,-48.88371,-91.00434,0.15123299,-0.11307051,3.3220596,0.038823187,-48.816757,-90.72013,0.003819996,0.0009234433650970459,2333.8496158123016,50000
0.036183193,-1.0,-48.715763,-84.677315,0.05935163,-0.23154475,4.65209,-0.8971014,-48.653076,-84.68251,0.0035659396,0.004452978086471558,2356.114509344101,55000
0.04810238,0.0,-49.479374,-85.982315,0.35969967,-0.10855196,7.2636194,0.021889187,-49.413246,-85.9082,0.0019170153,0.0041710787296295165,2376.9699063301086,60000
0.025732992,0.0,-47.396965,-90.6441,0.05345749,-0.15957361,3.5927026,0.22067976,-47.33443,-90.64328,0.0018398962,0.004094007444381714,2397.43994641304,65000
0.024241112,0.0,-50.566036,-89.63491,0.24174409,-0.08729985,5.4904027,0.18695062,-50.507835,-89.66497,0.0011501386,0.0040558764457702635,2417.7193319797516,70000
0.046062656,0.0,-52.435364,-87.29834,0.27129322,-0.09614458,5.575682,-0.086580835,-52.381126,-87.288185,0.002520266,0.0038001534461975096,2436.7201030254364,75000
0.02537452,0.0,-47.93615,-86.15949,0.17615105,-0.04712952,3.2937188,0.11123802,-47.885094,-86.23606,0.0014940144,0.0034029244899749754,2453.7347288131714,80000
0.023153735,0.0,-49.851818,-91.04503,0.27329248,-0.07489537,4.0611625,0.2709679,-49.79418,-90.941345,0.0016898636,0.004107886266708374,2474.274163246155,85000
0.012492662,0.0,-48.596165,-86.633194,0.043662988,-0.10530289,1.9394153,0.058774717,-48.54085,-86.62886,0.0008577474,0.0033381962299346923,2490.9651477336884,90000
0.01833668,0.0,-49.012863,-90.05921,0.116306484,-0.09421185,1.824504,0.046074085,-48.96817,-90.08481,0.0011116769,0.0037776943683624268,2509.853623151779,95000
0.016499326,0.0,-49.68531,-91.18622,0.12738316,-0.038234353,2.219215,-0.14616334,-49.635612,-91.03163,0.001023497,0.0033125265121459963,2526.416258573532,100000
0.02852425,0.0,-48.346237,-90.48024,0.06647693,-0.19674975,4.0351496,0.07367858,-48.298965,-90.349846,0.0014402897,0.0036102991104125974,2544.4677560329437,105000
0.018588841,0.0,-47.91337,-87.8725,0.043800194,-0.1513842,2.6807408,0.6153487,-47.85651,-87.84107,0.0015570183,0.00421140718460083,2565.5247950553894,110000
0.03137231,0.0,-47.440536,-90.7431,0.10366592,-0.12872374,1.8991331,0.12277069,-47.391766,-90.70826,0.0013807956,0.00349480185508728,2582.998807668686,115000
0.013319945,0.0,-49.38626,-87.68875,0.12449789,-0.046604846,1.5217026,0.051843897,-49.338837,-87.68015,0.000877609,0.003416177988052368,2600.079700231552,120000
0.012115172,0.0,-47.208344,-88.07399,0.12271327,-0.08974616,2.4179428,0.1309491,-47.164116,-88.04415,0.0007036802,0.0032496901988983153,2616.3281540870667,125000
0.019083923,0.0,-50.0037,-88.226974,0.1741966,-0.06706045,3.648784,0.08711173,-49.964138,-88.20843,0.0010649124,0.0032823877811431887,2632.740096092224,130000
0.012130204,0.0,-48.920265,-82.658226,0.031713925,-0.103834786,2.1443226,0.11960938,-48.874573,-82.639984,0.000782444,0.00365606746673584,2651.0204360485077,135000
0.017666847,0.0,-49.440815,-88.37085,0.13412084,-0.07865584,2.2090602,0.08708616,-49.40605,-88.4095,0.00089135533,0.0037751742362976074,2669.8963096141815,140000
0.020353742,0.0,-50.092514,-90.248505,0.049065426,-0.19008078,3.4754999,0.1040203,-50.050407,-90.22647,0.0010782504,0.0032547926425933837,2686.1702756881714,145000
0.008484054,0.0,-50.707127,-91.1426,0.07946126,-0.033083066,1.4993122,0.0378149,-50.669533,-91.159256,0.000540567,0.0037584016799926756,2704.9622871875763,150000
0.016619053,0.0,-51.58509,-90.944626,0.14860146,-0.054189708,2.1801777,0.05899044,-51.55188,-90.98128,0.0008555264,0.004034497117996216,2725.134775161743,155000
0.014632121,-1.0,-47.37373,-86.171684,0.079059914,-0.27402455,4.747061,-0.95473695,-47.331253,-86.17475,0.0006697997,0.003276769971847534,2741.5186274051666,160000
0.013137694,-1.0,-48.01543,-85.182434,0.21679008,-0.0671842,4.0834866,-0.88336575,-47.980064,-85.15952,0.0005886948,0.00332212028503418,2758.1292312145233,165000
0.006695826,0.0,-51.862114,-88.73218,0.063995406,-0.031237226,1.0057415,0.037683897,-51.822693,-88.72773,0.00043450188,0.003344223499298096,2774.8503510951996,170000
0.012186158,0.0,-51.983387,-90.45446,0.078569174,-0.17193805,2.8008974,0.078475244,-51.942886,-90.46367,0.00049517,0.0034511860847473144,2792.106284379959,175000
0.01640524,0.0,-46.739525,-88.3227,0.12778908,-0.12278407,2.10905,0.022969514,-46.695442,-88.35565,0.0008109505,0.0032712706089019776,2808.4626400470734,180000
0.010520984,0.0,-47.54105,-90.386406,0.025230149,-0.11524528,1.764483,0.1193356,-47.501526,-90.40356,0.0006245567,0.0032120813846588134,2824.5230491161346,185000
0.013202107,0.0,-49.049274,-90.792175,0.15058684,-0.046514153,2.4492638,-0.03803195,-49.01465,-90.806656,0.0007738237,0.0031875983238220215,2840.4610431194305,190000
0.007429026,0.0,-49.763596,-91.06673,0.060521994,-0.061475,1.2189137,0.05222538,-49.729103,-91.095116,0.00061207754,0.00314085898399353,2856.1653401851654,195000
0.010144841,-1.0,-51.28813,-91.13319,0.123473436,-0.04306031,2.6728055,-0.97715634,-51.255753,-91.156975,0.00049316615,0.003182893419265747,2872.07980966568,200000
0.0070528463,0.0,-50.69736,-84.669075,0.033552743,-0.11658238,1.7689457,0.13076372,-50.66142,-84.6727,0.0018088517,0.00315899395942688,2887.8747832775116,205000
0.011973397,0.0,-49.142097,-83.2791,0.26749083,-0.048175614,2.770997,0.019953184,-49.11151,-83.27536,0.0005909939,0.0031762818336486818,2903.7561950683594,210000
0.015187053,0.0,-49.940613,-83.057434,0.26096332,-0.0696909,3.8187866,0.040747896,-49.907806,-83.00276,0.0009207026,0.0031066030502319335,2919.2892124652863,215000
0.009102032,0.0,-46.525253,-90.808525,0.16015495,-0.07616645,2.8138187,0.046477757,-46.493526,-90.84145,0.00045895373,0.003167890119552612,2935.1286656856537,220000
0.01118234,-1.0,-46.705368,-89.542946,0.15239291,-0.06852532,1.8986772,-1.043224,-46.668365,-89.53824,0.0006056046,0.0031434701919555662,2950.846019744873,225000
0.0091320975,0.0,-50.939346,-89.51397,0.033783287,-0.086341605,1.4087964,0.06697009,-50.90502,-89.5005,0.00054198713,0.0031070751667022704,2966.381397485733,230000
0.010947278,-1.0,-48.579536,-88.13307,0.06896882,-0.20246613,3.6421049,-0.8960759,-48.540993,-88.1058,0.00060433766,0.003197344446182251,2982.36812210083,235000
0.0060716458,0.0,-48.914547,-89.92902,0.07155511,-0.052253164,0.9594673,0.0289438,-48.881516,-89.94501,0.0004983696,0.0031865797996520995,2998.301024913788,240000
0.007354457,0.0,-49.317444,-89.8397,0.09327384,-0.022379212,1.3645879,-0.0017944649,-49.2882,-89.88491,0.0003840763,0.0031344666957855223,3013.97336101532,245000
0.015268316,-1.99,-47.210567,-84.801765,0.12068918,-0.3212322,4.383731,-1.841914,-47.176582,-84.814674,0.0008494976,0.0031429573059082033,3029.6881499290466,250000
