training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,time/epoch_time,time/total_time,step
0.0019671367,0.0,-51.097927,-85.32529,0.02971062,-0.015309415,0.35018685,0.0077192336,-51.07505,-85.30134,0.00016672187,0.0038097824096679687,7638.619347333908,595000
0.0031240303,0.0,-47.20446,-91.08032,0.027922297,-0.11806586,1.6782944,0.040149637,-47.18445,-91.052605,0.00012779848,0.0037650911808013916,7657.444806337357,600000
0.0023734397,-1.0,-49.028244,-91.36207,0.017844534,-0.06380066,0.9496725,-0.9751687,-49.006603,-91.34534,0.0001377251,0.30512206048965457,9183.055112600327,605000
0.009897065,0.0,-49.605682,-87.577576,0.035034284,-0.12532586,1.8812141,-0.03957486,-49.57988,-87.53876,0.00054892804,0.004190062522888184,9204.005436182022,610000
0.003289735,0.0,-47.615265,-89.53544,0.066864595,-0.03445921,0.71986,0.08844216,-47.593803,-89.51234,0.00017814874,0.004172384691238404,9224.867364645004,615000
0.0029238216,-1.0,-50.140724,-85.62948,0.025217839,-0.12095845,1.529531,-0.8969242,-50.11744,-85.60944,0.00035979287,0.003641044521331787,9243.072590112686,620000
0.0053112507,0.0,-48.90423,-85.3676,0.033903837,-0.07433237,0.9345917,0.015064128,-48.883934,-85.36355,0.00037658002,0.0038490489959716796,9262.317838430405,625000
0.005147146,0.0,-48.327454,-87.06025,0.040215243,-0.14589635,2.4328117,0.0514888,-48.30559,-87.098434,0.00029139937,0.0036130895137786866,9280.38330245018,630000
0.0029094433,0.0,-47.579697,-85.5342,0.016535386,-0.03774128,0.4379659,0.08040033,-47.55978,-85.52761,0.00017039361,0.004220455741882324,9301.48558473587,635000
0.0028620393,0.0,-50.33194,-85.46625,0.039046746,-0.018909095,0.4785837,0.007316388,-50.313423,-85.46224,0.00012612884,0.005021845865249634,9326.594817638397,640000
0.0025581634,0.0,-51.26027,-91.16343,0.08203358,-0.023651812,1.1781062,-0.005525157,-51.242134,-91.163284,0.00017778698,0.004731805038452148,9350.253846406937,645000
0.0034907775,0.0,-50.948868,-90.76179,0.052716494,-0.1909852,2.7802405,-0.00181593,-50.928665,-90.76299,0.00017706645,0.004394987678527832,9372.228789806366,650000
0.0018249778,0.0,-49.720512,-87.100464,0.01249855,-0.05098047,0.64590585,0.048250698,-49.702923,-87.12678,0.0001133524,0.003871506977081299,9391.586327314377,655000
0.002351682,0.0,-49.721085,-84.90877,0.019934706,-0.079518795,0.9917645,0.068930164,-49.701553,-84.908745,0.00011520265,0.003839844846725464,9410.785554409027,660000
0.0022954475,0.0,-47.692802,-90.24146,0.04474815,-0.017751463,0.7769114,0.05834543,-47.675743,-90.24009,0.00016960173,0.003907446098327637,9430.322788238525,665000
0.0033292822,0.0,-48.001396,-86.939606,0.05492284,-0.027576119,0.65954673,0.061934367,-47.98295,-86.92033,0.0001573728,0.004297486591339111,9451.810228824615,670000
0.002198311,0.0,-51.10768,-89.44681,0.09108588,-0.02590387,1.4373215,0.029456623,-51.091797,-89.43375,0.00012248066,0.003747200107574463,9470.54623246193,675000
0.0018076268,-1.0,-49.905533,-91.169495,0.06716561,-0.017420724,0.70044655,-0.9873438,-49.88582,-91.17026,0.00012155817,0.0040000268936157225,9490.54636979103,680000
0.0010703356,-1.0,-51.36483,-91.17183,0.017251734,-0.022811692,0.25207058,-0.99456376,-51.346672,-91.17029,9.031262e-05,0.004833590936660767,9514.71432852745,685000
0.001199584,-1.0,-49.02354,-85.130646,0.0125114545,-0.056834288,0.64816886,-1.0051298,-49.003967,-85.10155,5.8391102e-05,0.004622380542755127,9537.82623577118,690000
0.0034696774,0.0,-51.896496,-83.693115,0.09856385,-0.029887754,1.6975962,0.098032124,-51.875854,-83.66752,0.00060485624,0.004565965175628662,9560.656064510345,695000
0.0012933991,0.0,-49.645443,-90.04466,0.012432638,-0.05182223,0.7490033,0.0118047595,-49.6246,-90.05259,7.990586e-05,0.0038613473892211915,9579.96280503273,700000
0.003300678,-1.0,-49.43981,-90.27479,0.10286474,-0.029916782,1.6985563,-0.97523904,-49.421333,-90.27919,0.00023194967,0.0036666664123535158,9598.296142101288,705000
0.002102376,0.0,-50.019455,-90.74621,0.0203766,-0.07489893,0.9967058,0.01888121,-49.999725,-90.7477,0.00014012595,0.0042509191989898686,9619.550741910934,710000
0.0035245076,0.0,-49.05095,-90.33078,0.03517077,-0.17441097,1.91874,0.024760537,-49.03521,-90.31582,0.00012036711,0.00399503264427185,9639.525908231735,715000
0.002657041,0.0,-50.141747,-85.47778,0.051549442,-0.015707836,0.57455325,0.08867797,-50.124226,-85.46784,0.00018244609,0.005080785799026489,9664.929840564728,720000
0.0022023148,0.0,-47.48912,-89.76309,0.013798701,-0.04437056,0.6868679,-0.01683148,-47.47058,-89.75402,0.00016507227,0.003969562864303589,9684.777658462524,725000
0.0013823069,0.0,-50.1077,-91.16908,0.018292576,-0.052337576,0.7595665,0.0046667755,-50.089985,-91.17882,0.00010539997,0.004532073593139649,9707.438035011292,730000
0.0018557928,0.0,-49.43854,-84.2158,0.028178606,-0.09789598,1.2888547,-0.011989474,-49.421288,-84.200615,8.445406e-05,0.0034906670570373534,9724.891373634338,735000
0.0015346402,0.0,-51.60138,-87.520874,0.07814408,-0.02229141,1.318723,0.012136169,-51.582703,-87.50979,0.00010094307,0.00392233099937439,9744.503033161163,740000
0.003398988,0.0,-51.591087,-84.344574,0.023811068,-0.09525137,1.3386031,0.0095764175,-51.57152,-84.36063,0.00027477657,0.003983740901947022,9764.421741247177,745000
0.0048772604,0.0,-50.34332,-88.51842,0.030290626,-0.09699683,1.6117895,0.034998573,-50.323013,-88.54436,0.00032812712,0.003824662160873413,9783.545056581497,750000
0.0016849113,0.0,-47.796032,-85.09977,0.021677753,-0.03878899,0.49858028,0.036844224,-47.78035,-85.07504,0.000120072116,0.003565668964385986,9801.373404502869,755000
0.0036151188,-1.0,-49.381577,-89.12772,0.06194514,-0.029276095,0.6119876,-0.9407018,-49.363884,-89.11653,0.0001946672,0.0037848437309265137,9820.297626972198,760000
0.0031218126,0.0,-48.179375,-84.614,0.0657619,-0.037698396,0.61654735,0.05401367,-48.158707,-84.637245,0.00020176909,0.004447743320465088,9842.536346912384,765000
0.0026144977,0.0,-50.490135,-90.72086,0.024886949,-0.022263877,0.3238614,0.016014338,-50.47176,-90.72486,0.00016897041,0.00360399432182312,9860.556327104568,770000
0.0023667219,-1.0,-49.455616,-86.09378,0.014089185,-0.07871213,0.8785724,-0.96330935,-49.43455,-86.06731,0.00015044471,0.004261949491500855,9881.866082191467,775000
0.0067990245,0.0,-52.462105,-89.81839,0.026355224,-0.07951417,1.4046664,0.032406427,-52.448013,-89.81504,0.00031375582,0.003578416109085083,9899.758188962936,780000
0.0016494952,0.0,-47.58768,-86.46746,0.030200005,-0.0895054,1.4401903,0.0250168,-47.569153,-86.42457,0.00012651479,0.003670061206817627,9918.108497858047,785000
0.0014240289,0.0,-50.11948,-88.69031,0.07918777,-0.019108998,1.1307143,0.02817683,-50.101845,-88.677956,7.715466e-05,0.003883734655380249,9937.52717423439,790000
0.00090942555,0.0,-50.41696,-89.45337,0.012763346,-0.038885824,0.6142551,-0.0008780509,-50.400124,-89.440125,6.0313978e-05,0.0037116483688354493,9956.085420370102,795000
0.0011988212,0.0,-49.264534,-86.364944,0.067654274,-0.015941732,0.9703846,0.018574014,-49.246216,-86.35355,8.857974e-05,0.003577795648574829,9973.97440290451,800000
0.0019244434,0.0,-51.850845,-88.20284,0.064064145,-0.019294497,1.1148858,0.004475951,-51.83419,-88.20181,0.00013728176,0.3288314381122589,11618.131597280502,805000
0.000724289,0.0,-46.391083,-83.74067,0.03233835,-0.011339273,0.35316822,0.018893965,-46.373886,-83.73516,5.023912e-05,0.003860154390335083,11637.43237233162,810000
0.003500763,0.0,-50.372166,-90.91825,0.104148075,-0.024675228,1.3896863,0.03527247,-50.35849,-90.93311,0.00020413942,0.004080442094802857,11657.83458685875,815000
0.0007469435,0.0,-49.793926,-87.85116,0.023449859,-0.0125230085,0.33164394,0.022364534,-49.774868,-87.848434,0.00017585556,0.004426527881622315,11679.967229604721,820000
0.0056453575,0.0,-48.940437,-83.84191,0.028579056,-0.055802245,0.51278454,-0.00076693296,-48.923965,-83.83187,0.00018406453,0.004220313119888306,11701.068798065186,825000
0.00071450055,0.0,-50.04373,-91.37425,0.0054076677,-0.022985011,0.34458238,0.010626234,-50.026672,-91.37,5.0325303e-05,0.0042907876968383786,11722.522739648819,830000
0.010178803,-1.99,-52.023384,-90.28533,0.26445264,-0.07866561,4.1781263,-1.9676414,-52.012028,-90.27808,0.00044502525,0.004285809230804443,11743.951790809631,835000
0.0014297941,0.0,-49.959366,-85.3759,0.061773602,-0.016081417,0.84083784,0.028996564,-49.94455,-85.372795,6.829447e-05,0.004835786533355713,11768.130726337433,840000
0.0031588438,0.0,-48.49634,-89.11309,0.016887665,-0.058541633,0.6632137,0.060623795,-48.47942,-89.14536,0.00016255779,0.004428977155685425,11790.275614738464,845000
0.0049048318,0.0,-48.736023,-89.08788,0.059200797,-0.19866051,3.15569,-0.0006912127,-48.717747,-89.08397,0.0002531679,0.004794764709472656,11814.249442338943,850000
0.00545586,-1.0,-49.710632,-89.53382,0.042885877,-0.1703037,2.3513057,-0.9840034,-49.689125,-89.53528,0.0002524373,0.004679160165786743,11837.645246744156,855000
0.0014944323,0.0,-47.380676,-84.34694,0.01368335,-0.060144544,0.7452545,0.02629035,-47.364487,-84.34374,8.082688e-05,0.0043705635070800785,11859.498067617416,860000
0.0064290673,0.0,-50.429504,-87.75029,0.039787516,-0.06628436,1.3317993,0.011163063,-50.41178,-87.74347,0.0004371888,0.0047928603649139406,11883.462372303009,865000
0.0027179802,-1.0,-51.217197,-84.011635,0.11803365,-0.040270746,1.120256,-0.98270935,-51.201805,-84.001915,0.00011087658,0.00437928466796875,11905.358800172806,870000
0.0008948492,0.0,-50.607254,-89.04585,0.044650484,-0.01650088,0.50856423,0.038834818,-50.5902,-89.03593,5.599847e-05,0.0048404247760772704,11929.560927152634,875000
0.0061279074,0.0,-49.659744,-87.52072,0.1584143,-0.045335975,1.8970863,0.011116967,-49.64131,-87.49251,0.00021607243,0.004413389348983765,11951.627878189087,880000
0.0013768194,0.0,-48.9629,-91.386566,0.023511194,-0.034765117,0.4674285,0.03227996,-48.94507,-91.39444,0.00015590907,0.004727503108978272,11975.265398740768,885000
0.002628936,0.0,-49.68781,-87.16339,0.021108067,-0.038354907,0.5448292,0.020962015,-49.672485,-87.1567,7.752678e-05,0.005035465478897095,12000.44273018837,890000
0.0050082244,0.0,-49.15905,-89.97415,0.19948766,-0.053230517,2.9620283,0.08214031,-49.140526,-89.96465,0.00019622812,0.0043719807147979736,12022.302636861801,895000
0.0012300345,0.0,-48.433228,-88.79625,0.015676137,-0.061016303,0.7621086,0.0035695434,-48.416557,-88.79708,6.8434856e-05,0.004671485614776611,12045.660067796707,900000
0.0011482444,0.0,-49.41543,-89.36907,0.01084104,-0.044542782,0.64722604,0.009364098,-49.400803,-89.33901,6.524568e-05,0.004122248125076294,12066.271312713623,905000
0.0044671665,0.0,-49.489777,-89.8572,0.009288998,-0.051890135,0.57044923,0.03903979,-49.46924,-89.85729,0.0001491025,0.0045869837284088135,12089.206234693527,910000
0.001243488,0.0,-49.871037,-85.095276,0.08586021,-0.02203625,1.2686502,0.00043603778,-49.856102,-85.09457,5.9030117e-05,0.004398945140838623,12111.200967550278,915000
0.0031512426,0.0,-49.83718,-86.64304,0.046751216,-0.03682964,0.58932626,0.023660421,-49.820736,-86.6292,0.0002600249,0.004501601219177246,12133.708977460861,920000
0.0032422664,0.0,-48.14389,-82.330284,0.06034637,-0.03291357,0.7850313,0.08596632,-48.126488,-82.33312,0.00017082834,0.005085450458526612,12159.136232614517,925000
0.0015111265,-1.0,-52.124672,-87.71871,0.065135874,-0.016660362,0.72533035,-0.97022104,-52.108845,-87.73994,9.5216994e-05,0.004466393661499023,12181.468204975128,930000
0.0015638904,0.0,-48.158916,-90.21138,0.02551632,-0.029488143,0.3050225,0.007774435,-48.1429,-90.19449,0.000121406374,0.0044179771900177,12203.558094024658,935000
0.002534324,-1.0,-47.27382,-82.90305,0.12310891,-0.03125598,1.8430548,-0.9690777,-47.25664,-82.885315,0.00012780182,0.004383091926574707,12225.473557949066,940000
0.0021171335,0.0,-49.39045,-88.355545,0.038712002,-0.039764643,0.52549624,0.013788074,-49.372032,-88.35152,0.00016281047,0.005081043910980225,12250.878779649734,945000
0.0020420332,-1.0,-48.70213,-90.8422,0.06453326,-0.016492547,0.9277784,-0.9880125,-48.685112,-90.83974,0.00018147695,0.004897670412063598,12275.367134809494,950000
0.006211361,0.0,-50.46674,-89.38994,0.1526328,-0.04766539,2.6003587,-0.008355446,-50.450035,-89.38325,0.00034025667,0.004786150407791138,12299.297892332077,955000
0.0020135208,0.0,-48.659508,-91.2142,0.015653525,-0.02898882,0.3744696,0.0010953471,-48.643734,-91.22343,0.000138579,0.005008269834518433,12324.339246034622,960000
0.0016360758,0.0,-48.902863,-86.35905,0.04202261,-0.010871947,0.6200286,0.020451516,-48.8889,-86.34517,0.00010471193,0.005136784744262695,12350.023172616959,965000
0.0008528374,0.0,-49.211746,-90.57808,0.005913527,-0.026853345,0.29170743,0.02885285,-49.196426,-90.567665,6.924298e-05,0.005027913522720337,12375.162742853165,970000
0.0018571701,0.0,-49.687523,-87.5273,0.030210957,-0.023423698,0.36544964,0.035816424,-49.67281,-87.50972,0.00011734641,0.004552527713775635,12397.925384044647,975000
0.003662262,0.0,-49.75511,-82.06667,0.05908572,-0.021051724,0.88158107,0.029249266,-49.73944,-82.05342,0.00018503348,0.003997335195541382,12417.912064790726,980000
0.0012350036,0.0,-49.909657,-90.15347,0.03600186,-0.01978777,0.4572819,0.014791332,-49.894882,-90.14975,8.483656e-05,0.004457973146438599,12440.201934814453,985000
0.0031332972,-1.0,-50.19666,-90.713974,0.04156292,-0.04763145,0.5508323,-0.98079246,-50.17726,-90.734,0.00016189775,0.0045643921375274656,12463.02389907837,990000
0.001742986,0.0,-50.70938,-91.028984,0.029279113,-0.11320752,1.6171551,0.0055248216,-50.69443,-91.029625,6.19886e-05,0.004229547166824341,12484.171638250351,995000
0.0011269343,-1.0,-51.448395,-86.63992,0.023901513,-0.019025164,0.32373038,-0.99034643,-51.430794,-86.62478,4.8171212e-05,0.004446075439453125,12506.402018070221,1000000
